CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned
13297,Arthur,Rubio,1961-06-22,M,M,110000,1,3,Partial College,Professional,1,4
13298,Anna,Harris,1961-07-27,M,F,130000,1,3,Bachelors,Management,0,3
13299,Vanessa,Ross,1961-10-15,M,F,130000,1,3,Bachelors,Management,1,3
13300,Timothy,Hernandez,1955-09-07,M,M,60000,2,0,High School,Professional,0,2
13301,Angela,Stewart,1955-02-03,S,F,60000,2,0,High School,Professional,1,2
13302,Cole,Torres,1955-08-18,S,M,60000,2,0,High School,Professional,1,2
13303,Jonathan,Martinez,1955-10-04,M,M,70000,4,3,High School,Professional,1,0
13304,Sara,Peterson,1955-12-26,S,F,70000,4,3,High School,Professional,1,0
13305,Oscar,Alexander,1955-03-25,M,M,70000,4,3,High School,Professional,1,0
13306,Kaitlyn,Cox,1955-11-28,M,F,70000,4,3,High School,Professional,0,0
13307,Michelle,Stone,1935-05-13,M,F,100000,2,2,Graduate Degree,Management,1,4
13308,Kaitlyn,King,1936-03-18,M,F,60000,2,0,Graduate Degree,Management,1,2
13309,Angela,Sanders,1936-05-21,M,F,90000,4,0,Bachelors,Management,1,2
13310,Miguel,Barnes,1960-11-18,M,M,100000,0,3,Partial College,Professional,1,0
13311,Isabella,Reed,1960-03-26,M,F,100000,0,3,Partial College,Professional,1,1
13312,Natalie,Jenkins,1960-05-20,M,F,110000,3,3,Partial College,Professional,1,4
13313,Megan,Stone,1960-09-10,M,F,120000,1,3,High School,Professional,0,4
13314,Jordan,Hernandez,1960-08-03,M,M,120000,1,3,High School,Professional,1,4
13315,Lucas,Thomas,1954-04-03,M,M,80000,2,0,Partial High School,Skilled Manual,1,2
13316,Angel,Rivera,1954-04-17,M,M,80000,3,0,Partial High School,Skilled Manual,1,2
13317,Jeremiah,Long,1954-09-09,S,M,60000,2,0,High School,Professional,1,2
13318,Amber,Perez,1954-02-25,M,F,60000,2,0,Partial High School,Skilled Manual,1,2
13319,Charles,Howard,1954-03-02,S,M,70000,3,1,High School,Professional,1,1
13320,Jasmine,Jones,1953-05-18,S,F,70000,3,0,Graduate Degree,Management,0,2
13321,Arianna,Barnes,1953-10-19,S,F,70000,3,0,Graduate Degree,Management,0,2
13322,Elizabeth,Patterson,1953-05-22,S,F,70000,3,0,Graduate Degree,Management,1,2
13323,Adam,Adams,1953-03-22,M,M,70000,3,0,Graduate Degree,Management,0,2
13324,Florian,Stiller,1937-09-20,M,F,130000,2,3,Bachelors,Management,1,3
13325,Marcus,Wright,1938-01-04,M,M,90000,5,0,Bachelors,Management,0,2
13326,Bob,Fernandez,1938-08-16,M,M,130000,2,3,Bachelors,Management,0,4
13327,Isabelle,Russell,1938-07-11,M,F,170000,1,1,Graduate Degree,Management,1,4
13328,Albert,Serrano,1939-07-17,S,M,80000,4,0,Graduate Degree,Management,1,2
13329,Jake,Wang,1939-03-05,M,M,90000,5,0,Bachelors,Management,1,2
13330,Maria,Patterson,1939-11-02,M,F,100000,2,3,Graduate Degree,Management,1,3
13331,Lauren,Diaz,1939-11-22,M,F,130000,2,3,Bachelors,Management,1,4
13332,Neil,Alonso,1940-10-03,M,M,90000,5,0,Bachelors,Management,1,2
13333,Tara,Chander,1940-02-13,M,F,90000,5,0,Bachelors,Management,0,2
13334,Melanie,Rivera,1940-04-20,M,F,90000,5,0,Bachelors,Management,1,2
13335,Alyssa,Barnes,1940-02-21,S,F,90000,5,0,Bachelors,Management,1,2
13336,Deanna,Gill,1940-10-21,M,F,100000,2,3,Graduate Degree,Management,1,3
13337,Lauren,Cox,1942-05-09,M,F,80000,5,0,Bachelors,Management,1,2
13338,Jada,Carter,1942-08-12,S,F,90000,5,0,Bachelors,Management,1,2
13339,Nicole,Clark,1942-01-19,S,F,90000,5,0,Bachelors,Management,1,2
13340,Natalie,Edwards,1942-05-03,M,F,90000,5,0,Bachelors,Management,1,2
13341,Lucas,King,1942-09-15,M,M,90000,5,0,Bachelors,Management,1,2
13342,Brandon,Jackson,1942-06-17,S,M,90000,5,0,Bachelors,Management,1,2
13343,Melanie,Bradley,1942-09-25,M,F,90000,5,0,Bachelors,Management,1,2
13344,Caitlin,Reed,1942-09-11,M,F,110000,2,4,Bachelors,Management,1,2
13345,Dalton,Butler,1942-03-02,M,M,130000,2,3,Bachelors,Management,1,4
13346,Gregory,Chande,1943-05-26,S,M,110000,2,4,Bachelors,Management,1,3
13347,Rachel,Hall,1943-01-02,M,F,120000,2,4,Bachelors,Management,1,4
13348,Noah,Young,1943-02-19,M,M,130000,2,3,Bachelors,Management,1,4
13349,Kaitlyn,Gonzalez,1943-10-06,M,F,130000,2,3,Bachelors,Management,1,4
13350,Isaac,Sandberg,1943-09-03,M,M,170000,2,3,Graduate Degree,Management,0,2
13351,Mariah,Cox,1944-04-27,S,F,70000,4,0,Bachelors,Management,1,2
13352,Joseph,Davis,1944-03-06,S,M,70000,4,0,Bachelors,Management,1,2
13353,Jordyn,Coleman,1944-09-25,S,F,60000,4,0,Graduate Degree,Management,1,2
13354,Eric,Campbell,1944-11-11,M,M,70000,5,0,Bachelors,Management,1,2
13355,Jackson,Jai,1944-09-24,M,M,70000,5,0,Bachelors,Management,1,2
13356,Stefanie,Prasad,1945-05-07,M,F,60000,4,0,Bachelors,Management,1,2
13357,Blake,Gonzales,1945-09-27,S,M,60000,4,0,Bachelors,Management,1,2
13358,Alexandra,Edwards,1945-06-15,M,F,60000,4,0,Bachelors,Management,1,2
13359,Ian,Wood,1945-09-02,M,M,60000,4,0,Bachelors,Management,1,2
13360,Jada,Cook,1946-01-03,M,F,60000,5,0,Bachelors,Management,1,3
13361,Cameron,Jai,1946-09-01,M,M,60000,5,0,Bachelors,Management,1,3
13362,Destiny,Morgan,1946-02-12,S,F,60000,5,0,Bachelors,Management,1,3
13363,Sydney,Allen,1946-06-16,M,F,70000,3,1,Bachelors,Management,1,1
13364,Natalie,Anderson,1946-10-03,S,F,70000,4,1,Bachelors,Management,1,1
13365,Luke,Shan,1946-09-25,M,M,70000,4,1,Bachelors,Management,1,1
13366,Austin,Davis,1946-05-10,M,M,70000,4,1,Bachelors,Management,1,1
13367,Savannah,Edwards,1947-04-14,M,F,70000,4,1,Bachelors,Management,1,1
13368,Kyle,Henderson,1947-12-26,M,M,70000,4,1,Bachelors,Management,0,1
13369,Mariah,Henderson,1947-08-17,M,F,80000,5,0,Bachelors,Management,1,2
13370,Blake,Ross,1948-03-22,M,M,60000,2,1,Partial College,Professional,1,1
13371,Sydney,Gonzales,1948-11-20,S,F,60000,2,1,Partial College,Professional,1,1
13372,Isaac,Edwards,1948-11-28,M,M,60000,2,1,Partial College,Professional,1,2
13373,Michelle,Murphy,1948-03-04,S,F,60000,2,1,Partial College,Professional,1,2
13374,Marco,Martinez,1948-05-20,M,M,60000,2,1,Partial College,Professional,0,2
13375,Jason,Kumar,1948-04-11,M,M,60000,2,1,Partial College,Professional,1,2
13376,Jerry,Rai,1948-09-03,M,M,60000,2,1,Partial College,Professional,1,2
13377,Thomas,Hernandez,1948-03-16,M,M,70000,4,1,Bachelors,Management,1,2
13378,Alexandra,Bailey,1948-09-17,M,F,70000,4,1,Partial College,Professional,1,2
13379,Bailey,Morris,1949-05-14,S,F,60000,2,1,Partial College,Professional,1,2
13380,Katherine,Scott,1949-10-25,M,F,60000,2,1,Bachelors,Management,0,0
13381,Vanessa,Jenkins,1949-03-22,M,F,60000,2,1,Bachelors,Management,1,0
13382,Richard,Rogers,1949-02-04,M,M,70000,5,1,Partial College,Professional,1,2
13383,Natalie,Wright,1950-10-03,S,F,60000,2,1,Partial College,Professional,1,2
13384,Mario,Ashe,1950-10-25,S,M,60000,2,1,Partial College,Professional,1,2
13385,Danielle,Cook,1950-11-27,S,F,60000,2,1,Partial College,Professional,1,2
13386,Samuel,Patterson,1950-01-26,M,M,60000,2,1,Partial College,Professional,0,2
13387,Miranda,Jenkins,1950-03-21,M,F,60000,2,1,Partial College,Professional,1,1
13388,Marshall,Shen,1950-06-13,S,M,60000,2,1,Partial College,Professional,1,1
13389,Madison,Thomas,1950-11-20,M,F,70000,4,2,Partial College,Professional,0,1
13390,Julia,Collins,1950-05-26,M,F,70000,4,2,Partial College,Professional,0,1
13391,Brenda,Malhotra,1951-02-27,M,F,40000,2,1,Partial High School,Skilled Manual,1,3
13392,Hunter,Parker,1951-05-03,M,M,70000,2,1,High School,Professional,1,2
13393,Willie,Kumar,1951-04-18,M,M,70000,2,1,High School,Professional,1,2
13394,Matthew,Clark,1951-03-15,S,M,70000,2,1,High School,Professional,1,2
13395,Gabriel,Li,1951-07-15,M,M,70000,2,1,High School,Professional,1,2
13396,David,Kumar,1951-06-27,M,M,70000,2,1,High School,Professional,1,2
13397,Adam,Mitchell,1951-04-08,M,M,60000,2,1,Partial College,Professional,1,1
13398,Logan,Ross,1951-09-20,M,M,60000,2,1,Partial College,Professional,1,1
13399,Edward,Young,1951-03-21,M,M,60000,2,1,Partial College,Professional,0,2
13400,Julia,Thomas,1951-08-12,M,F,60000,2,1,Partial College,Professional,0,2
13401,Erin,Bradley,1952-02-22,S,F,60000,3,1,High School,Professional,1,2
13402,Gabriel,Turner,1952-03-28,M,M,60000,3,1,High School,Professional,0,2
13403,Jennifer,Jackson,1952-05-02,S,F,70000,5,2,Partial College,Professional,1,2
13404,Kelvin,Yang,1958-09-13,M,M,130000,2,4,Partial College,Professional,1,2
13405,Ethan,Bryant,1957-10-05,M,M,110000,2,4,Partial College,Professional,1,3
13406,Craig,Jimenez,1957-01-05,M,M,130000,2,4,Partial College,Professional,1,2
13407,Cassandra,Rana,1957-10-07,S,F,150000,2,4,High School,Professional,0,2
13408,Katherine,Gonzales,1957-04-08,M,F,170000,2,3,Bachelors,Management,1,3
13409,Cory,Fernandez,1955-03-26,M,M,110000,3,4,Partial College,Professional,1,4
13410,Jillian,Madan,1955-11-19,M,F,110000,3,4,Partial College,Professional,1,4
13411,Jacquelyn,Blanco,1955-07-03,M,F,130000,3,4,Partial College,Professional,0,3
13412,Rafael,Zhao,1955-10-14,M,M,130000,3,4,Partial College,Professional,1,3
13413,Fernando,Phillips,1932-11-18,M,M,60000,2,0,Graduate Degree,Management,1,2
13414,Miguel,Wilson,1933-07-01,M,M,80000,3,0,Graduate Degree,Management,1,1
13415,Marcus,Rogers,1933-04-06,S,M,100000,1,1,Graduate Degree,Management,1,3
13416,Richard,Roberts,1933-11-20,S,M,110000,1,2,Graduate Degree,Management,0,2
13417,Ian,Cox,1933-03-10,M,M,110000,1,2,Graduate Degree,Management,1,3
13418,Devin,Cox,1965-06-03,M,M,90000,4,4,Partial College,Professional,1,3
13419,Lauren,Coleman,1965-06-23,M,F,90000,5,5,Partial College,Professional,1,3
13420,Jordan,Turner,1965-08-02,M,F,120000,3,2,Bachelors,Management,1,4
13421,Alyssa,Patterson,1965-06-23,M,F,130000,2,2,Graduate Degree,Management,1,2
13422,Jacqueline,Washington,1965-09-17,S,F,160000,0,0,Graduate Degree,Management,0,4
13423,Alex,Peterson,1964-03-06,S,M,80000,4,3,Bachelors,Management,1,0
13424,Jasmine,Thomas,1964-09-20,M,F,90000,5,5,Partial College,Professional,1,3
13425,Jose,Garcia,1964-07-06,M,M,90000,5,5,Partial College,Professional,1,3
13426,Taylor,Williams,1964-06-12,S,F,110000,3,2,Bachelors,Management,1,4
13427,Connor,Winston,1964-03-11,S,M,130000,2,2,Bachelors,Management,0,3
13428,Marcus,Ramirez,1964-12-10,M,M,130000,3,2,Bachelors,Management,1,3
13429,Gabrielle,Washington,1964-02-04,M,F,150000,2,0,Bachelors,Management,1,3
13430,Edward,Griffin,1964-05-14,M,M,150000,2,0,Bachelors,Management,1,4
13431,Bryan,James,1956-08-03,M,M,70000,3,2,Partial College,Professional,1,0
13432,Dalton,Wood,1956-06-21,S,M,80000,3,0,Partial College,Professional,1,1
13433,Jessie,Vazquez,1956-03-11,S,F,90000,2,1,Partial College,Professional,1,1
13434,Kaitlyn,Wright,1934-12-05,S,F,50000,2,0,Graduate Degree,Management,1,2
13435,Tracy,Pal,1934-09-17,M,F,70000,4,0,Graduate Degree,Management,1,2
13436,Gail,Griffin,1963-01-04,S,F,90000,0,0,Partial College,Professional,1,1
13437,Ethan,Flores,1963-08-26,M,M,90000,0,0,Partial College,Professional,1,1
13438,Chloe,Griffin,1963-10-23,S,F,90000,0,0,Partial College,Professional,0,2
13439,Arturo,Lin,1963-03-16,M,M,110000,4,2,Bachelors,Management,1,4
13440,Sydney,Miller,1962-02-18,S,F,80000,5,4,Partial College,Professional,1,3
13441,Omar,Zhang,1962-05-14,M,M,90000,5,4,Partial College,Professional,1,4
13442,Paula,Vazquez,1962-09-01,S,F,90000,5,4,Partial College,Professional,0,4
13443,Jasmine,White,1962-07-10,M,F,100000,1,2,Partial College,Professional,1,3
13444,Abby,Lopez,1962-05-05,S,F,110000,1,3,Bachelors,Management,0,2
13445,Logan,Davis,1962-08-04,M,M,120000,1,3,Partial College,Professional,0,4
13446,Katelyn,Scott,1962-04-09,S,F,120000,1,3,Partial College,Professional,1,4
13447,Destiny,Cox,1962-05-04,M,F,130000,1,2,Bachelors,Management,1,4
13448,Catherine,Ward,1962-07-13,M,F,130000,1,2,Bachelors,Management,1,4
13449,Jerome,Diaz,1961-06-18,S,M,80000,5,4,Partial College,Professional,1,3
13450,Victoria,Jones,1961-07-18,S,F,90000,4,3,High School,Professional,1,1
13451,Robin,Browning,1961-06-27,M,F,110000,1,3,Partial College,Professional,0,4
13452,Kaitlyn,Evans,1961-03-13,M,F,130000,1,3,Bachelors,Management,1,1
13453,Amanda,Howard,1961-05-11,M,F,130000,1,3,Bachelors,Management,1,3
13454,Benjamin,Griffin,1961-02-17,M,M,130000,1,3,Bachelors,Management,1,3
13455,Kaitlyn,Bryant,1961-08-10,M,F,130000,3,3,Bachelors,Management,1,3
13456,Sydney,Hernandez,1955-07-24,S,F,80000,2,0,Partial High School,Skilled Manual,1,2
13457,Eric,Henderson,1955-02-05,M,M,60000,2,0,High School,Professional,0,2
13458,Joan,James,1955-09-03,M,F,60000,2,0,High School,Professional,0,2
13459,Devin,Foster,1955-07-17,M,M,60000,2,0,High School,Professional,0,2
13460,Jasmine,Walker,1954-09-21,S,F,80000,2,0,Partial High School,Skilled Manual,0,2
13461,Anthony,Jones,1935-03-02,S,M,130000,2,3,Graduate Degree,Management,0,3
13462,Jay,Sara,1936-11-10,S,M,50000,2,0,Graduate Degree,Management,1,2
13463,Tammy,Sara,1936-08-04,M,F,60000,2,0,Graduate Degree,Management,1,2
13464,Martha,Hu,1936-11-08,M,F,70000,4,0,Graduate Degree,Management,1,2
13465,Sydney,Campbell,1936-01-05,M,F,100000,2,2,Graduate Degree,Management,1,4
13466,Bryce,James,1960-06-20,M,M,80000,5,4,Partial College,Professional,1,3
13467,Kristopher,Martinez,1960-07-05,S,M,90000,4,3,High School,Professional,0,2
13468,Mariah,Sanders,1960-09-02,S,F,100000,3,2,Partial College,Professional,1,4
13469,Bryce,Bailey,1960-10-10,S,M,100000,0,3,Partial College,Professional,1,1
13470,Jaclyn,Jai,1960-12-17,S,F,100000,0,3,Partial College,Professional,1,2
13471,Eric,Bryant,1960-04-02,M,M,120000,1,3,High School,Professional,1,4
13472,Simon,Pearson,1954-08-11,M,M,80000,2,0,Partial High School,Skilled Manual,1,2
13473,Logan,Hill,1954-03-05,M,M,80000,3,0,Partial High School,Skilled Manual,0,2
13474,Elizabeth,Hall,1954-06-24,M,F,60000,2,0,Partial High School,Skilled Manual,0,2
13475,Charles,Allen,1954-05-05,M,M,60000,2,0,Partial High School,Skilled Manual,1,2
13476,Timothy,Hall,1954-08-21,M,M,60000,2,0,Partial High School,Skilled Manual,0,2
13477,Katherine,Wood,1954-06-28,M,F,70000,3,1,High School,Professional,1,0
13478,Alexia,Coleman,1954-05-07,S,F,70000,3,1,High School,Professional,1,0
13479,Katelyn,Rogers,1953-04-23,S,F,70000,3,0,Graduate Degree,Management,1,2
13480,Anna,Rodriguez,1953-02-10,S,F,70000,3,0,Graduate Degree,Management,1,2
13481,Hunter,Hernandez,1953-07-06,M,M,70000,3,0,Graduate Degree,Management,1,2
13482,Haley,Bryant,1952-09-19,M,F,40000,3,0,Partial College,Professional,0,2
13483,Christian,Lal,1952-09-08,M,M,40000,3,0,Partial College,Professional,0,2
13484,Marcus,Martinez,1937-06-08,S,M,110000,2,3,Graduate Degree,Management,1,4
13485,Thomas,Allen,1937-10-25,M,M,130000,2,3,Graduate Degree,Management,1,3
13486,Rebekah,Gomez,1937-07-12,S,F,130000,2,3,Bachelors,Management,0,4
13487,Emily,Martin,1937-08-09,M,F,150000,1,3,Graduate Degree,Management,1,2
13488,Laura,Guo,1938-06-15,M,F,120000,2,4,Graduate Degree,Management,1,3
13489,Jennifer,Walker,1939-08-14,M,F,90000,5,0,Bachelors,Management,1,2
13490,Edward,Rodriguez,1939-04-18,M,M,120000,2,4,Graduate Degree,Management,1,3
13491,Natalie,Howard,1939-06-05,M,F,120000,2,4,Graduate Degree,Management,1,3
13492,Christian,Foster,1940-03-04,M,M,130000,2,3,Bachelors,Management,1,4
13493,Valerie,Zhao,1964-11-07,M,F,10000,1,0,Graduate Degree,Manual,1,0
13494,Byron,Gutierrez,1962-03-05,S,M,10000,1,0,Graduate Degree,Manual,1,0
13495,Micheal,Alvarez,1962-10-04,M,M,20000,1,0,Graduate Degree,Clerical,1,0
13496,Lucas,Morris,1962-05-23,M,M,20000,1,0,Graduate Degree,Clerical,1,0
13497,Deborah,Sharma,1961-03-26,M,F,20000,1,0,Graduate Degree,Clerical,1,0
13498,Joel,Mehta,1962-04-09,S,M,30000,4,0,Graduate Degree,Clerical,1,0
13499,Olivia,Cox,1962-03-05,S,F,30000,4,0,Graduate Degree,Clerical,1,0
13500,Molly,Vance,1958-07-27,M,F,10000,1,0,Bachelors,Manual,1,0
13501,Clayton,Zhu,1958-04-05,M,M,10000,1,0,Bachelors,Manual,1,0
13502,Deborah,Nara,1958-02-17,S,F,10000,1,0,Bachelors,Manual,1,0
13503,Theodore,Gomez,1957-10-18,M,M,10000,1,0,Partial College,Manual,1,0
13504,Beth,Alonso,1956-03-17,M,F,10000,2,0,Partial College,Manual,1,0
13505,Jamie,Cai,1956-01-16,M,F,10000,2,0,Partial College,Manual,1,0
13506,Willie,Guo,1955-08-12,S,M,10000,2,0,Partial College,Manual,1,0
13507,Margaret,Patterson,1955-10-15,M,F,10000,2,0,Partial College,Manual,1,0
13508,Cassandra,Sanchez,1937-08-09,M,F,20000,1,0,Graduate Degree,Clerical,1,0
13509,Lucas,Johnson,1937-09-04,M,M,30000,1,0,Graduate Degree,Clerical,1,0
13510,Jon,Shen,1940-05-15,M,M,10000,2,0,Partial College,Manual,1,1
13511,Ernest,Liu,1941-05-04,S,M,10000,2,0,Partial College,Manual,1,1
13512,Ken,Sanchez,1941-09-28,M,F,10000,2,0,Partial College,Manual,1,1
13513,Abigail,Henderson,1941-09-08,M,F,30000,1,0,Bachelors,Clerical,1,0
13514,Lindsay,Luo,1942-02-11,S,F,10000,3,0,Partial College,Manual,1,1
13515,Cara,Liang,1942-07-04,M,F,20000,1,0,Partial College,Manual,1,0
13516,Harold,Ray,1942-02-16,M,M,30000,1,0,Bachelors,Clerical,1,0
13517,Nicolas,Sharma,1942-05-10,S,M,30000,1,0,Bachelors,Clerical,1,0
13518,Brendan,Goldstein,1979-07-15,S,M,10000,0,0,Partial College,Manual,0,1
13519,Lucas,Foster,1978-10-03,S,M,10000,0,0,Partial College,Manual,1,1
13520,Carol,Nelson,1978-02-08,S,F,10000,0,0,Partial College,Manual,1,1
13521,Sandra,Lu,1978-01-25,S,F,10000,0,0,Partial College,Manual,1,1
13522,Logan,Taylor,1977-11-23,S,M,10000,0,0,High School,Manual,1,2
13523,Adrienne,Ruiz,1976-11-03,S,F,10000,0,0,High School,Manual,1,2
13524,Cheryl,Blanco,1978-08-11,M,F,20000,0,0,Bachelors,Clerical,0,0
13525,Cassandra,Van,1978-02-09,M,F,20000,0,0,Bachelors,Clerical,1,0
13526,Krystal,Liu,1978-07-24,M,F,20000,0,0,Bachelors,Clerical,1,0
13527,Tonya,Andersen,1977-07-18,M,F,20000,0,0,Partial College,Manual,1,0
13528,Carmen,Lopez,1977-09-10,M,F,20000,0,0,Partial College,Manual,1,0
13529,Pamela,Martinez,1977-06-02,S,F,20000,0,0,Partial College,Manual,0,0
13530,Krystal,Chen,1943-09-25,M,F,40000,1,0,Graduate Degree,Clerical,1,0
13531,Tyrone,Gutierrez,1961-03-13,M,M,30000,4,0,Graduate Degree,Clerical,1,0
13532,Melody,Gill,1961-04-16,M,F,30000,4,0,Graduate Degree,Clerical,1,0
13533,Eduardo,Butler,1961-11-22,S,M,30000,4,0,Graduate Degree,Clerical,1,0
13534,Beth,Navarro,1961-07-17,M,F,30000,3,0,Graduate Degree,Clerical,1,0
13535,Omar,Nara,1960-06-11,S,M,20000,1,1,Partial College,Manual,0,0
13536,Arianna,Ward,1959-05-17,S,F,10000,1,1,High School,Manual,0,1
13537,Jill,Moreno,1959-10-10,S,F,10000,1,1,High School,Manual,0,1
13538,Vanessa,Henderson,1959-08-27,S,F,20000,2,0,Partial College,Manual,1,1
13539,Roger,Guo,1959-04-14,S,M,30000,3,0,Graduate Degree,Clerical,1,0
13540,Paula,Ortega,1960-03-06,M,F,40000,3,0,Graduate Degree,Clerical,1,0
13541,Ashlee,Xu,1960-08-12,M,F,40000,3,0,Graduate Degree,Clerical,1,0
13542,Sharon,Kumar,1958-05-27,M,F,30000,1,0,Bachelors,Clerical,1,0
13543,Phillip,Rana,1958-08-02,S,M,30000,1,0,Bachelors,Clerical,1,0
13544,Joy,Martin,1970-12-07,S,F,20000,0,0,Partial College,Manual,1,1
13545,Brad,Sharma,1970-06-16,M,M,30000,0,0,Bachelors,Clerical,1,0
13546,Mitchell,Jai,1970-07-22,M,M,30000,0,0,Bachelors,Clerical,1,0
13547,Michele,Jimenez,1969-02-10,S,F,10000,2,2,High School,Manual,1,0
13548,Bridget,Jai,1970-09-26,M,F,30000,0,0,Bachelors,Clerical,1,0
13549,Richard,King,1969-04-17,S,M,10000,2,2,High School,Manual,1,0
13550,Joe,Malhotra,1969-06-01,S,M,20000,0,0,Partial College,Manual,0,1
13551,Jacob,Lee,1969-12-04,M,M,30000,0,0,Bachelors,Clerical,1,0
13552,Trevor,Hughes,1969-03-02,S,M,30000,0,0,Bachelors,Clerical,1,0
13553,Jessica,Coleman,1969-10-18,M,F,30000,1,0,Bachelors,Clerical,1,0
13554,Paula,Moreno,1969-11-14,M,F,30000,1,0,Bachelors,Clerical,1,0
13555,Tammy,Smith,1969-09-13,M,F,40000,0,0,Graduate Degree,Clerical,1,0
13556,Alisha,Nath,1969-11-13,S,F,40000,0,0,Graduate Degree,Clerical,1,0
13557,Stacey,Liu,1969-07-25,M,F,40000,0,0,Graduate Degree,Clerical,1,0
13558,Karen,Lu,1969-06-22,M,F,40000,0,0,Graduate Degree,Clerical,1,0
13559,Lori,Ramos,1969-06-17,S,F,50000,0,0,Graduate Degree,Skilled Manual,1,0
13560,Andres,Shan,1969-08-16,M,M,50000,0,0,Graduate Degree,Skilled Manual,1,0
13561,Gary,Navarro,1969-08-07,M,M,50000,0,0,Graduate Degree,Skilled Manual,1,0
13562,Bryant,Van,1969-07-15,S,M,50000,0,0,Graduate Degree,Skilled Manual,1,0
13563,Phillip,Sai,1969-08-01,M,M,50000,0,0,Graduate Degree,Skilled Manual,0,0
13564,Sabrina,Blanco,1952-03-25,M,F,10000,3,0,Partial College,Manual,0,2
13565,Tiffany,Zhao,1951-09-20,M,F,10000,3,0,Partial College,Manual,0,2
13566,Mikael,Sandberg,1951-06-26,S,F,10000,3,0,High School,Manual,1,2
13567,Anne,Rubio,1951-09-25,M,F,10000,4,0,High School,Manual,0,2
13568,Max,Jimenez,1951-05-05,M,M,10000,4,0,High School,Manual,0,2
13569,Marcus,Hall,1968-08-13,S,M,10000,2,2,High School,Manual,1,1
13570,Benjamin,Jackson,1968-06-25,S,M,10000,2,2,High School,Manual,1,1
13571,Allen,Mehta,1968-09-07,M,M,10000,2,2,High School,Manual,0,1
13572,Shaun,Deng,1968-09-11,S,M,10000,3,3,High School,Manual,1,0
13573,Edwin,Pal,1968-12-04,M,M,20000,1,1,Partial College,Manual,1,0
13574,Brenda,Garcia,1968-03-03,S,F,20000,1,1,Partial College,Manual,0,0
13575,Alicia,Shen,1944-08-25,M,F,70000,5,1,High School,Professional,1,2
13576,Tamara,Lal,1944-12-22,S,F,160000,3,4,Bachelors,Management,0,3
13577,Theodore,Torres,1945-08-14,M,M,70000,5,1,High School,Professional,1,2
13578,Karl,Nath,1945-04-24,M,M,70000,5,1,High School,Professional,1,3
13579,Alan,Chen,1946-02-26,M,M,110000,3,4,Bachelors,Management,1,4
13580,Carol,Xu,1946-07-18,M,F,110000,3,4,Bachelors,Management,0,4
13581,Albert,Blanco,1946-10-19,M,M,130000,4,4,Partial College,Professional,1,4
13582,Martha,Gao,1946-09-22,M,F,130000,4,4,Partial College,Professional,1,4
13583,Blake,Butler,1954-11-12,S,M,90000,3,1,High School,Professional,1,2
13584,Isaiah,Cox,1953-08-17,S,M,70000,4,3,High School,Professional,1,1
13585,Savannah,Morris,1953-05-17,M,F,80000,4,2,Partial College,Professional,0,1
13586,Larry,Alonso,1953-05-21,M,M,80000,4,2,Partial College,Professional,1,2
13587,Kristina,Subram,1954-11-24,S,F,100000,3,4,High School,Professional,1,3
13588,Deb,Dominguez,1954-03-03,M,F,130000,3,4,Partial College,Professional,1,4
13589,Cameron,Smith,1953-10-17,S,M,90000,4,2,Partial College,Professional,1,2
13590,Louis,Xie,1953-05-18,M,M,170000,0,5,Bachelors,Management,0,3
13591,Latasha,Alonso,1953-05-25,M,F,170000,0,5,Bachelors,Management,1,3
13592,Gabriella,Collins,1952-06-07,M,F,70000,5,2,Partial High School,Skilled Manual,1,2
